x_label,y_label,linqmap_type_label,linqmap_subtype_label,linqmap_type_1,linqmap_subtype_1,pubDate_1,linqmap_city_1,linqmap_street_1,linqmap_roadType_1,linqmap_reportRating_1,linqmap_reliability_1,x_1,y_1,light_rail_1,minutes_since_pub_1,days_since_pub_1,sin_magvar_1,cos_magvar_1,linqmap_type_2,linqmap_subtype_2,pubDate_2,linqmap_city_2,linqmap_street_2,linqmap_roadType_2,linqmap_reportRating_2,linqmap_reliability_2,x_2,y_2,light_rail_2,minutes_since_pub_2,days_since_pub_2,sin_magvar_2,cos_magvar_2,linqmap_type_3,linqmap_subtype_3,pubDate_3,linqmap_city_3,linqmap_street_3,linqmap_roadType_3,linqmap_reportRating_3,linqmap_reliability_3,x_3,y_3,light_rail_3,minutes_since_pub_3,days_since_pub_3,sin_magvar_3,cos_magvar_3,linqmap_type_4,linqmap_subtype_4,pubDate_4,linqmap_city_4,linqmap_street_4,linqmap_roadType_4,linqmap_reportRating_4,linqmap_reliability_4,x_4,y_4,light_rail_4,minutes_since_pub_4,days_since_pub_4,sin_magvar_4,cos_magvar_4
179748.33000000007,666135.5099999998,ROAD_CLOSED,ROAD_CLOSED_EVENT,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-04-22 12:08:21,תל אביב - יפו,שתולים,1,0,9,180759.6799999997,661531.8699999992,0,0.0,22.906034560185184,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-05-05 13:08:13,תל אביב - יפו,רוני,1,0,10,180468.24000000025,661860.9900000002,0,0.0,9.86446050925926,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,2022-05-15 09:36:24,תל אביב - יפו,אחד העם,1,5,5,179117.66000000015,663981.2599999998,0,16.63975,0.0,0.8386705679454239,0.5446390350150272,JAM,JAM_NO_SUBTYPE,2022-05-15 09:42:51,תל אביב - יפו,דרך נמיר,2,5,5,180541.66000000012,668120.4800000004,0,10.189766666666667,0.0,0.15643446504023098,-0.9876883405951377
179075.4500000002,663147.9499999993,ROAD_CLOSED,ROAD_CLOSED_EVENT,ROAD_CLOSED,ROAD_CLOSED_EVENT,2021-12-13 12:51:07,תל אביב - יפו,הר ציון,2,0,10,179177.2000000002,662945.9700000007,0,0.0,152.8763355902778,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-03-07 21:14:58,תל אביב - יפו,לוינסקי,17,0,10,178626.95999999996,663024.7799999993,0,0.0,68.52643969907407,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-04-22 12:08:20,תל אביב - יפו,שתולים,1,0,7,180759.6799999997,661531.8699999992,0,0.0,22.906046203703703,0.0,1.0,JAM,JAM_HEAVY_TRAFFIC,2022-05-15 09:27:57,תל אביב - יפו,יגאל אלון,2,5,5,180586.61000000036,663774.1099999994,0,25.089916666666667,0.0,0.17364817766693033,0.984807753012208
177419.7000000002,662364.0999999996,ROAD_CLOSED,ROAD_CLOSED_EVENT,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-02-03 09:20:12,תל אביב - יפו,nan28,2,0,10,179107.7000000002,663112.9000000004,0,0.0,101.0228055324074,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-02-06 09:05:17,תל אביב - יפו,שד ירושלים,2,0,10,177386.4299999997,662058.9399999995,0,0.0,98.03316431712963,0.0,1.0,JAM,JAM_STAND_STILL_TRAFFIC,2022-05-15 09:29:52,תל אביב - יפו,הרצל,2,5,5,178500.75999999978,662947.8599999994,0,23.17331666666667,0.0,-0.12186934340514811,0.992546151641322,JAM,JAM_NO_SUBTYPE,2022-05-15 09:33:32,תל אביב - יפו,יגאל אלון,2,2,5,180903.6200000001,664848.1199999992,0,19.506733333333333,0.0,-0.30901699437494773,-0.9510565162951535
179116.38999999966,665972.2300000004,ROAD_CLOSED,ROAD_CLOSED_EVENT,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-02-06 09:05:17,תל אביב - יפו,שד ירושלים,2,0,6,177412.58000000007,662309.3499999996,0,0.0,98.03316440972222,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-02-06 09:05:17,תל אביב - יפו,שד ירושלים,2,0,7,177349.91999999993,661773.3100000005,0,0.0,98.03316442129629,0.0,1.0,JAM,JAM_STAND_STILL_TRAFFIC,2022-05-15 09:23:25,תל אביב - יפו,משה דיין,2,5,5,181165.23000000045,663913.3100000005,0,29.623416666666667,0.0,0.0697564737441253,0.9975640502598242,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,2022-05-15 09:49:22,תל אביב - יפו,דרך קיבוץ גלויות,2,5,8,180023.04000000004,661596.0899999999,0,3.6734333333333336,0.0,0.9998476951563913,-0.017452406437283477
179114.2000000002,663968.3000000007,JAM,JAM_STAND_STILL_TRAFFIC,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-03-21 12:08:55,תל אביב - יפו,ארלוזורוב,2,0,10,179116.7000000002,665979.1099999994,0,0.0,54.90564131944444,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-03-22 16:00:02,תל אביב - יפו,בן יהודה,2,0,6,178693.75,665885.8900000006,0,0.0,53.74514364583333,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-03-22 16:00:02,תל אביב - יפו,בן יהודה,2,0,10,178678.98000000045,665826.8399999999,0,0.0,53.745143703703704,0.0,1.0,ACCIDENT,ACCIDENT_NO_SUBTYPE,2022-05-15 09:23:02,תל אביב - יפו,התיבונים,1,5,6,179371.21999999974,662358.1699999999,0,30.006933333333333,0.0,-0.01745240643728445,0.9998476951563913
179055.76999999955,663114.8699999992,ROAD_CLOSED,ROAD_CLOSED_EVENT,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-03-21 12:08:55,תל אביב - יפו,ארלוזורוב,2,0,10,179182.24000000022,665961.1099999994,0,0.0,54.90564142361111,0.0,1.0,JAM,JAM_STAND_STILL_TRAFFIC,2022-05-15 09:40:20,תל אביב - יפו,שד קרן קיימת לישראל,2,5,7,182395.6500000004,669578.25,0,12.7071,0.0,0.9986295347545738,-0.05233595624294362,JAM,JAM_HEAVY_TRAFFIC,2022-05-15 09:41:49,תל אביב - יפו,דיזנגוף,2,5,5,178860.24000000022,664926.3699999992,0,11.22365,0.0,0.24192189559966773,-0.9702957262759965,JAM,JAM_MODERATE_TRAFFIC,2022-05-15 09:44:07,תל אביב - יפו,המסגר,2,5,5,180049.8200000003,663878.9299999997,0,8.9237,0.0,0.27563735581699916,0.9612616959383189
179022.34999999963,665899.0600000005,ROAD_CLOSED,ROAD_CLOSED_EVENT,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-01-30 15:40:03,תל אביב - יפו,גואל,1,0,10,180135.2000000002,662368.6999999993,0,0.0,104.75902118055555,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-02-10 11:37:09,תל אביב - יפו,ארלוזורוב,2,0,6,178813.41999999993,666065.5299999993,0,0.0,93.92770172453703,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-03-07 21:14:58,תל אביב - יפו,לוינסקי,17,0,10,178491.23000000045,663020.3100000005,0,0.0,68.52644013888889,0.0,1.0,WEATHERHAZARD,HAZARD_ON_ROAD_POT_HOLE,2022-05-15 09:30:23,תל אביב - יפו,אד קוץ,2,5,6,177190.0499999998,660574.1699999999,0,22.657216666666667,0.0,-0.9063077870366498,0.4226182617406996
179115.53000000026,665875.9800000004,ROAD_CLOSED,ROAD_CLOSED_EVENT,ROAD_CLOSED,ROAD_CLOSED_EVENT,2021-12-10 12:47:37,תל אביב - יפו,הר ציון,2,0,10,179193.58000000007,662978.9499999993,0,0.0,155.8787666087963,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_EVENT,2021-12-10 12:47:37,תל אביב - יפו,השומרון,2,0,10,179100.08999999985,663100.0700000003,0,0.0,155.87876663194444,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-03-07 21:14:58,תל אביב - יפו,לוינסקי,17,0,10,178733.74000000022,662995.6600000001,0,0.0,68.52644024305556,0.0,1.0,JAM,JAM_HEAVY_TRAFFIC,2022-05-15 09:45:55,תל אביב - יפו,דרך נמיר,2,5,5,180822.1299999999,670393.2699999996,0,7.12395,0.0,-0.15643446504023073,-0.9876883405951378
177395.46999999974,662145.5199999996,ROAD_CLOSED,ROAD_CLOSED_EVENT,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-02-03 14:42:06,תל אביב - יפו,שד ירושלים,2,0,6,177381.6299999999,661904.2699999996,0,0.0,100.79926438657408,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-02-06 09:05:17,תל אביב - יפו,שד ירושלים,2,0,7,177403.1200000001,662212.1300000008,0,0.0,98.03316484953703,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-03-20 17:00:02,תל אביב - יפו,רחל,1,0,6,179062.41999999993,665885.5,0,0.0,55.70347731481481,0.0,1.0,JAM,JAM_STAND_STILL_TRAFFIC,2022-05-15 09:46:10,תל אביב - יפו,היינריך היינה,2,5,5,177762.86000000034,661592.6600000001,0,6.874033333333333,0.0,0.10452846326765346,0.9945218953682733
177408.16000000015,662268.3399999999,ROAD_CLOSED,ROAD_CLOSED_EVENT,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-02-06 09:05:17,תל אביב - יפו,שד ירושלים,2,0,10,177437.83000000007,662499.7699999996,0,0.0,98.03316488425926,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-02-10 11:37:09,תל אביב - יפו,ארלוזורוב,2,0,10,179116.7000000002,665979.1099999994,0,0.0,93.92770190972222,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-03-22 16:00:02,תל אביב - יפו,בן יהודה,2,0,10,178547.0,665523.4900000002,0,0.0,53.7451440162037,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-05-07 19:00:04,תל אביב - יפו,יהודית,2,0,6,180344.96,664164.5899999999,0,0.0,7.620120914351852,0.0,1.0
179719.23000000045,665936.1300000008,ROAD_CLOSED,ROAD_CLOSED_EVENT,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-03-22 16:00:02,תל אביב - יפו,בן יהודה,2,0,10,178747.04000000004,666085.1899999995,0,0.0,53.74514412037037,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-05-14 21:00:04,תל אביב - יפו,ציונה תגר,1,0,6,176766.50999999978,661726.2799999993,0,772.9742166666666,0.0,0.0,1.0,WEATHERHAZARD,WEATHERHAZARD_NO_SUBTYPE,2022-05-15 09:24:16,תל אביב - יפו,התיבונים,1,5,5,179371.23000000045,662358.8300000001,0,28.774283333333333,0.0,-0.01745240643728445,0.9998476951563913,JAM,JAM_STAND_STILL_TRAFFIC,2022-05-15 09:32:39,תל אביב - יפו,שד קרן קיימת לישראל,2,5,5,182726.5499999998,669556.4800000004,0,20.39095,0.0,0.9986295347545738,-0.05233595624294362
178318.5499999998,663591.1699999999,JAM,JAM_HEAVY_TRAFFIC,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-02-06 09:05:17,תל אביב - יפו,שד ירושלים,2,0,6,177405.6900000004,662240.8399999999,0,0.0,98.03316504629629,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-03-07 21:14:58,תל אביב - יפו,לוינסקי,17,0,10,178661.00999999978,663015.4499999993,0,0.0,68.52644061342592,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-03-22 16:00:02,תל אביב - יפו,בן יהודה,2,0,10,178618.1799999997,665686.4600000009,0,0.0,53.745144189814816,0.0,1.0,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,2022-05-15 09:44:58,תל אביב - יפו,ראול ולנברג,2,5,5,185237.04000000004,669173.9399999995,0,8.074466666666666,0.0,0.754709580222772,0.6560590289905073
180774.2199999997,661479.4800000004,ROAD_CLOSED,ROAD_CLOSED_EVENT,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-03-22 16:00:02,תל אביב - יפו,בן יהודה,2,0,10,178672.3799999999,665806.7899999991,0,0.0,53.745144456018515,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-03-22 16:00:02,תל אביב - יפו,בן יהודה,2,0,10,178578.91999999993,665596.5600000005,0,0.0,53.745144456018515,0.0,1.0,JAM,JAM_MODERATE_TRAFFIC,2022-05-15 09:44:46,תל אביב - יפו,אבן גבירול,2,5,5,179548.6299999999,665863.3599999994,0,8.274716666666666,0.0,-0.17364817766693047,-0.984807753012208,JAM,JAM_HEAVY_TRAFFIC,2022-05-15 11:26:03,תל אביב - יפו,התערוכה,2,5,5,178973.6900000004,667172.4100000001,0,26.985166666666668,0.0,-0.9063077870366497,-0.42261826174069994
179211.83999999985,663036.8800000008,ROAD_CLOSED,ROAD_CLOSED_EVENT,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-02-10 11:37:10,תל אביב - יפו,ארלוזורוב,2,0,10,178747.04000000004,666085.1899999995,0,0.0,94.01101988425926,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-03-22 16:00:02,תל אביב - יפו,בן יהודה,2,0,10,178578.91999999993,665596.5600000005,0,0.0,53.82847358796296,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,2022-05-15 11:27:15,תל אביב - יפו,אחד העם,1,5,5,179117.66000000015,663981.2599999998,0,25.785183333333332,0.0,0.0,1.0,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,2022-05-15 11:38:17,תל אביב - יפו,וייס אייזיק הירש,1,1,8,178766.51999999955,665856.6699999999,0,14.751833333333334,0.0,-0.01745240643728445,0.9998476951563913
178524.8099999996,664865.4299999997,JAM,JAM_HEAVY_TRAFFIC,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-03-20 09:00:02,תל אביב - יפו,מוזס יהודה ונח,2,0,10,180636.83000000007,664833.2699999996,0,0.0,56.12014027777778,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-03-22 16:00:02,תל אביב - יפו,בן יהודה,2,0,10,178618.1799999997,665686.4600000009,0,0.0,53.82847363425926,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-03-30 17:20:25,תל אביב - יפו,קפריסין,1,0,10,182658.25999999975,669383.8599999994,0,0.0,45.772651840277774,0.0,1.0,JAM,JAM_STAND_STILL_TRAFFIC,2022-05-15 11:21:14,תל אביב - יפו,הירקון,2,5,5,178782.8799999999,666760.8300000001,0,31.801983333333332,0.0,-0.30901699437494773,-0.9510565162951535
179694.4400000004,665825.2200000007,ROAD_CLOSED,ROAD_CLOSED_EVENT,ROAD_CLOSED,ROAD_CLOSED_EVENT,2021-12-12 12:09:18,תל אביב - יפו,nan48,2,0,10,179084.16000000015,663131.1799999997,0,0.0,153.98870518518518,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-01-10 14:00:03,תל אביב - יפו,השומרון,2,0,10,179225.83999999985,663041.8200000003,0,0.0,124.91179543981481,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-02-03 14:42:06,תל אביב - יפו,שד ירושלים,2,0,10,177424.86000000034,662262.4000000004,0,0.0,100.88259403935186,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-04-22 12:08:20,תל אביב - יפו,שתולים,1,0,10,180770.2999999998,661493.5800000001,0,0.0,22.98937650462963,0.0,1.0
177321.38999999966,661428.4299999997,ROAD_CLOSED,ROAD_CLOSED_EVENT,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-02-06 09:05:17,תל אביב - יפו,שד ירושלים,2,0,6,177426.34999999963,662419.4100000001,0,0.0,98.11649460648148,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-02-06 09:05:17,תל אביב - יפו,שד ירושלים,2,0,10,177366.4400000004,661908.0899999999,0,0.0,98.11649461805555,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-02-10 11:37:09,תל אביב - יפו,ארלוזורוב,2,0,10,178909.51999999955,666038.7699999996,0,0.0,94.0110316087963,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-02-10 11:37:09,תל אביב - יפו,ארלוזורוב,2,0,10,179045.6900000004,665999.7799999993,0,0.0,94.01103163194445,0.0,1.0
177401.2000000002,662045.3599999994,ROAD_CLOSED,ROAD_CLOSED_EVENT,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-02-03 14:42:05,תל אביב - יפו,שד ירושלים,2,0,10,177334.5,661514.4299999997,0,0.0,100.88260577546296,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-02-03 14:42:05,תל אביב - יפו,שד ירושלים,2,0,10,177347.7999999998,661625.0600000005,0,0.0,100.88260578703704,0.0,1.0,ROAD_CLOSED,ROAD_CLOSED_EVENT,2022-02-03 14:42:06,תל אביב - יפו,שד ירושלים,2,0,6,177434.91000000015,662363.7100000009,0,0.0,100.88259420138888,0.0,1.0,JAM,JAM_MODERATE_TRAFFIC,2022-05-15 11:49:40,תל אביב - יפו,הרצל,2,5,5,178495.26999999955,662990.3499999996,0,3.368933333333333,0.0,-0.12186934340514811,0.992546151641322
